image_path,label,severity_score,num_boxes,country
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009293.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009294.jpg,Rough,0.94094,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009295.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009296.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009297.jpg,Rough,0.24356,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009298.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009299.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009300.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009302.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009303.jpg,Pothole,0.2919,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009304.jpg,Rough,0.41155,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009305.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009306.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009309.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009310.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009311.jpg,Pothole,0.00428,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009312.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009314.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009315.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009316.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009317.jpg,Pothole,0.24034,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009318.jpg,Pothole,0.22201,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009320.jpg,Normal,0.0164,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009321.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009322.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009325.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009326.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009327.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009329.jpg,Pothole,0.07229,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009330.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009331.jpg,Rough,0.02187,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009333.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009334.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009335.jpg,Normal,0.01441,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009337.jpg,Pothole,0.12447,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009338.jpg,Rough,0.03788,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009339.jpg,Pothole,0.37667,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009340.jpg,Rough,0.15089,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009341.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009342.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009343.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009346.jpg,Pothole,0.14995,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009347.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009348.jpg,Pothole,0.01253,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009349.jpg,Rough,0.16842,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009351.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009352.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009353.jpg,Rough,0.09566,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009354.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009357.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009358.jpg,Rough,0.20172,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009359.jpg,Pothole,0.02546,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009363.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009365.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009366.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009367.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009368.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009370.jpg,Rough,0.24561,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009371.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009372.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009373.jpg,Rough,0.2228,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009375.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009376.jpg,Pothole,0.35472,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009377.jpg,Pothole,0.07031,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009378.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009379.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009380.jpg,Pothole,0.01286,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009381.jpg,Pothole,0.0401,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009382.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009383.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009384.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009385.jpg,Rough,0.21157,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009386.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009387.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009388.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009389.jpg,Pothole,0.17199,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009390.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009391.jpg,Pothole,0.13186,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009392.jpg,Pothole,0.11451,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009394.jpg,Rough,0.2896,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009395.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009396.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009397.jpg,Pothole,0.09551,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009400.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009401.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009402.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009403.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009405.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009406.jpg,Pothole,0.54182,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009407.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009408.jpg,Rough,0.02207,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009410.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009412.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009413.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009414.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009415.jpg,Pothole,0.02453,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009417.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009419.jpg,Rough,0.11328,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009421.jpg,Rough,0.34787,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009422.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009423.jpg,Rough,0.09175,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009424.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009425.jpg,Rough,0.02546,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009426.jpg,Pothole,0.07319,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009427.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009428.jpg,Rough,0.13657,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009429.jpg,Rough,0.22321,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009430.jpg,Pothole,0.18637,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009432.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009433.jpg,Rough,0.11972,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009434.jpg,Pothole,0.31793,6,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009435.jpg,Pothole,0.38118,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009436.jpg,Pothole,0.24814,7,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009437.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009438.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009439.jpg,Rough,0.48859,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009440.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009441.jpg,Pothole,0.03093,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009442.jpg,Rough,0.35193,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009443.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009444.jpg,Normal,0.01455,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009445.jpg,Rough,0.02774,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009446.jpg,Rough,0.0305,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009447.jpg,Rough,0.03748,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009448.jpg,Pothole,0.07328,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009449.jpg,Rough,0.03634,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009451.jpg,Rough,0.13583,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009452.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009453.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009454.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009455.jpg,Pothole,0.055,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009456.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009457.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009458.jpg,Pothole,0.18753,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009459.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009462.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009465.jpg,Rough,0.20991,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009467.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009469.jpg,Rough,0.06874,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009470.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009471.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009472.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009474.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009476.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009478.jpg,Pothole,0.08524,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009481.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009482.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009483.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009485.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009486.jpg,Rough,0.24499,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009487.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009488.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009494.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009495.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009501.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009503.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009505.jpg,Rough,0.04867,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009506.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009507.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009509.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009510.jpg,Pothole,0.36057,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009511.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009512.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009513.jpg,Rough,0.0252,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009514.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009517.jpg,Pothole,0.47317,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009519.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009521.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009522.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009523.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009524.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009525.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009526.jpg,Pothole,0.10243,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009527.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009528.jpg,Pothole,0.48503,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009530.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009531.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009532.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009533.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009535.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009536.jpg,Pothole,0.23112,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009538.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009539.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009541.jpg,Rough,0.34736,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009542.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009544.jpg,Pothole,0.45222,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009545.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009546.jpg,Normal,0.01723,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009547.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009548.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009549.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009550.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_009551.jpg,Smooth,0.0,0,India
